Code,foldchange,samp.lf
SLC44A4,-0.042833309,0.672032556
SLC45A2,-0.001445741,0.997098779
SLC46A3,-0.046248627,0.335940807
SLC47A1,-0.097372074,0.326211617
SLC48A1,0.03547215,0.981850536
SLC4A1,-0.090459847,0.891581946
SLC4A10,0.040183139,0.196836848
SLC4A1AP,0.143222378,0.123745468
SLC4A2,-0.005686071,0.795825379
SLC4A3,0.138390439,0.303977802
SLC4A4,0.003205647,0.983260821
SLC4A5,-0.024911904,0.771302627
SLC4A7,-0.011027537,0.513045505
SLC4A8,-0.104179051,0.08845505
SLC50A1,0.07762149,0.354615612
SLC52A1,0.072434247,0.265608583
SLC52A2,0.126230457,0.173572327
SLC5A1,0.015124188,0.908278949
SLC5A12,-0.00353761,0.946918239
SLC5A2,-0.013200261,0.956324824
SLC5A3,-0.16282199,0.175397706
SLC5A4,-0.019361373,0.860391417
SLC5A5,0.16847954,0.2890899
SLC5A6,-0.303744531,0.003804661
SLC5A7,0.012111372,0.904873104
SLC6A1,0.100447296,0.298292268
SLC6A10P,0.039811866,0.22672586
SLC6A10PB,0.039811866,0.22672586
SLC6A11,-0.024933352,0.545169071
SLC6A12,-0.065207676,0.449578246
SLC6A13,0.014193532,0.941070662
SLC6A14,-0.006752718,0.950379578
SLC6A15,0.054211841,0.691154273
SLC6A16,-0.03202762,0.383771365
SLC6A2,0.047454862,0.346620052
SLC6A20,-0.025456618,0.900038476
SLC6A3,-0.001771797,0.93227377
SLC6A4,0.010913548,0.729980022
SLC6A5,0.095393767,0.477830559
SLC6A6,0.074270009,0.271424343
SLC6A7,0.013864797,0.704850166
SLC6A8,-0.01027084,0.553538291
SLC6A9,0.026119091,0.765631521
SLC7A1,-0.112738123,0.180176841
SLC7A10,-0.004863418,0.920797632
SLC7A11,0.054281174,0.445175731
SLC7A2,0.011457009,0.990765076
SLC7A4,0.084874797,0.318039956
SLC7A5,-0.08965707,0.618706622
SLC7A5P1,-0.005987331,0.891843137
SLC7A5P2,0.011118452,0.95972549
SLC7A6,-0.178205307,0.034468368
SLC7A7,-0.039712577,0.585293378
SLC7A8,0.007333245,0.966581576
SLC7A9,-0.086154877,0.339573067
SLC8A1,0.029272791,0.829391047
SLC8A2,-0.165212247,0.017621162
SLC8B1,-0.222511285,0.061765446
SLC9A1,-0.00330234,0.324651868
SLC9A2,0.104546656,0.066226415
SLC9A3,0.094647293,0.512408435
SLC9A3R1,-0.081765588,0.085049945
SLC9A3R2,0.063671887,0.276884943
SLC9A5,-0.005112809,0.584467629
SLC9A6,-0.031672937,0.691152793
SLC9A7,-0.072016544,0.390023677
SLC9A8,-0.23176995,0.028493526
SLCO1A2,0.005769723,0.919123936
SLCO1B1,0.093934002,0.206379578
SLCO1B3,0.02146199,0.642438032
SLCO1C1,-0.019723836,0.722762116
SLCO2A1,-0.126864189,0.675951905
SLCO2B1,0.075911725,0.462046615
SLCO3A1,-0.028139115,0.421940807
SLCO4A1,-0.043537444,0.51399926
SLCO4C1,-0.015025286,0.989536071
SLCO5A1,0.149556028,0.206300407
SLFN12,-0.118027653,0.984116167
SLIRP,0.066813756,0.497585646
SLIT1,-0.014754032,0.655206807
SLIT2,0.068956955,0.398833148
SLIT3,-0.006110707,0.989649279
SLITRK3,0.08731921,0.121266741
SLITRK5,0.015723438,0.371573067
SLK,-0.017454716,0.87800444
SLMO1,0.052967078,0.916257492
SLMO2,0.246829749,0.128298927
SLN,0.030069233,0.847991121
SLPI,0.003027082,0.989041065
SLTM,-0.061187518,0.552403996
SLURP1,-0.027268902,0.616896041
SLX1A,0.036184804,0.631320015
SLX1A-SULT1A3,0.03151861,0.683658158
SLX1B,0.036184804,0.631320015
SLX1B-SULT1A4,0.031822795,0.686732519
SMA4,0.054872127,0.586290418
SMA5,0.108917411,0.316169441
SMAD1,-0.148119594,0.425147614
SMAD2,0.056887879,0.438370699
SMAD3,-0.144276425,0.032116907
SMAD4,0.062118364,0.953955605
SMAD5,0.074676137,0.363302997
SMAD5-AS1,0.060304968,0.188433592
SMAD6,0.01712302,0.555846097
SMAD7,-0.343608821,0.059743988
SMAD9,0.073672387,0.679984462
SMAGP,-0.064803477,0.476156863
SMAP1,0.186502658,0.098486127
SMARCA1,-0.018528976,0.859957825
SMARCA2,-0.070640549,0.448199778
SMARCA4,-0.140466422,0.045529412
SMARCA5,0.169378668,0.272751017
SMARCAL1,0.026362234,0.857213467
SMARCB1,-0.130004751,0.4638202
SMARCC1,0.005059857,0.996856826
SMARCC2,-0.028088518,0.308108768
SMARCD1,-0.039717177,0.346597114
SMARCD2,-0.051328476,0.663035146
SMARCD3,0.238052102,0.150111728
SMARCE1,0.135975146,0.04582168
SMARCE1P2,0.001942172,0.844946356
SMC1A,0.06932247,0.892881983
SMC2,0.044161831,0.734780614
SMC3,0.119998668,0.349069922
SMC4,0.034763663,0.966982612
SMC5,0.160134768,0.389765446
SMC6,-0.055010565,0.891555309
SMCHD1,-0.126824158,0.576188679
SMCO4,-0.077184817,0.777746948
SMCP,8.55E-06,0.642887902
SMEK1,0.03043659,0.956941176
SMEK2,0.047982264,0.192216796
SMG1,0.065339661,0.814669626
SMG1P2,0.078501845,0.8983596
SMG1P3,-0.005987331,0.891843137
SMG1P5,0.078501845,0.8983596
SMG5,-0.102150678,0.163991121
SMG6,-0.075796185,0.414167962
SMG7,-0.107951462,0.154228635
SMG7-AS1,0.067185728,0.25045283
SMG8,-0.141800369,0.226966334
SMG9,0.022271828,0.674240474
SMIM14,0.040958667,0.429970403
SMIM2,-0.085792144,0.177082501
SMIM7,-0.026742464,0.503747688
SMIM8,-0.046564909,0.657157233
SMN1,0.170911938,0.457020348
SMN2,0.170911938,0.457020348
SMNDC1,0.122053712,0.09236182
SMO,0.007723528,0.482372919
SMOX,0.047057638,0.914605993
SMPD1,-0.105208387,0.066122087
SMPD2,0.23770302,0.213171291
SMPD3,-0.20934834,0.031684055
SMPD4,-0.331561874,0.028793933
SMPDL3A,0.349119846,0.126753237
SMPDL3B,-0.014744622,0.555986681
SMPX,0.174014392,0.020119867
SMR3A,0.041752446,0.533291898
SMR3B,-0.009897301,0.86499815
SMS,0.199198734,0.201422124
SMTN,-0.086399659,0.220938957
SMU1,-0.003311285,0.324742138
SMUG1,-0.180244204,0.067479837
SMURF1,-0.172041078,0.098217536
SMURF2,0.129219992,0.356540141
SMYD2,-0.090154921,0.495153533
SMYD3,0.039427961,0.523802442
SMYD5,-0.10445424,0.044021458
SNAI1,0.276037393,0.122292268
SNAI2,0.009789503,0.99663189
SNAP23,-0.035293549,0.823935627
SNAP25,0.060007367,0.424594895
SNAP29,0.131880417,0.247302257
SNAP91,-0.013549916,0.86527636
SNAPC1,0.228687463,0.085607103
SNAPC2,-0.083035393,0.676369219
SNAPC3,0.085223362,0.316780614
SNAPC4,-0.133693344,0.106952275
SNAPC5,-0.069377093,0.519612283
SNCA,0.092471051,0.095928968
SNCAIP,0.125192918,0.107769885
SNCB,-0.005780455,0.922213836
SNCG,0.003763249,0.324253052
SND1,-0.048309812,0.377719571
SND1-IT1,-0.180050302,0.052284129
SNED1,0.043536806,0.840051794
SNF8,-0.188820429,0.156779874
SNHG17,-0.209128329,0.088231595
SNHG20,0.197253475,0.34091084
SNHG3,0.020155187,0.943129116
SNHG4,0.159030716,0.234337403
SNIP1,-0.134049415,0.091319275
SNN,0.14799855,0.366255272
SNORA1,-0.02033073,0.90409027
SNORA11D,0.024717199,0.944596374
SNORA11E,0.024717199,0.944596374
SNORA18,-0.02033073,0.90409027
SNORA21,-0.093962814,0.337809471
SNORA27,0.0530798,0.764811691
SNORA29,0.064004713,0.196739179
SNORA32,-0.02033073,0.90409027
SNORA4,-0.131079975,0.451243803
SNORA40,-0.02033073,0.90409027
SNORA41,-0.12208126,0.419553089
SNORA45A,0.017941171,0.823991861
SNORA48,-0.373363862,0.106965594
SNORA52,0.001450714,0.765681095
SNORA56,-0.102333423,0.19836774
SNORA5B,-0.066875027,0.121081761
SNORA6,-0.007585218,0.699506474
SNORA62,-0.007585218,0.699506474
SNORA63,-0.131079975,0.451243803
SNORA64,0.116365683,0.165831299
SNORA66,-0.035628087,0.55491158
SNORA67,-0.161152751,0.092114441
SNORA68,0.031311211,0.526700703
SNORA70,-0.219369749,0.024150943
SNORA73A,0.020155187,0.943129116
SNORA8,-0.02033073,0.90409027
SNORA81,-0.131079975,0.451243803
SNORD10,-0.373363862,0.106965594
SNORD102,0.0530798,0.764811691
SNORD107,0.00371446,0.618502775
SNORD110,-0.242989348,0.006489826
SNORD115-13,0.00371446,0.618502775
SNORD115-26,0.00371446,0.618502775
SNORD115-7,0.00371446,0.618502775
SNORD116-22,0.00371446,0.618502775
SNORD116-28,0.00371446,0.618502775
SNORD116-4,0.00371446,0.618502775
SNORD14B,0.006867546,0.959600444
SNORD14C,-0.185742435,0.069914909
SNORD14D,-0.185742435,0.069914909
SNORD16,-0.044995929,0.370027377
SNORD18A,-0.044995929,0.370027377
SNORD18B,-0.044995929,0.370027377
SNORD18C,-0.044995929,0.370027377
SNORD19B,-0.064129548,0.650103589
SNORD2,-0.131079975,0.451243803
SNORD21,-0.037399882,0.463381058
SNORD23,0.046225167,0.716072512
SNORD24,-0.064558598,0.251786903
SNORD32A,-0.026599793,0.461865828
SNORD33,-0.026599793,0.461865828
SNORD34,-0.026599793,0.461865828
SNORD35A,-0.026599793,0.461865828
SNORD35B,0.027535817,0.916431373
SNORD36A,-0.064558598,0.251786903
SNORD36B,-0.064558598,0.251786903
SNORD38B,0.042255924,0.933694414
SNORD42A,-0.010827388,0.774789493
SNORD45A,-0.04358055,0.944374399
SNORD45B,-0.04358055,0.944374399
SNORD45C,-0.04358055,0.944374399
SNORD5,-0.02033073,0.90409027
SNORD54,0.009093877,0.921647059
SNORD55,0.042255924,0.933694414
SNORD57,-0.242989348,0.006489826
SNORD58A,-0.29611688,0.276499815
SNORD58B,-0.29611688,0.276499815
SNORD58C,-0.29611688,0.276499815
SNORD61,0.093566584,0.215593785
SNORD68,0.021175856,0.987948206
SNORD73A,0.014072382,0.830209397
SNORD83B,-0.232267082,0.11591121
SNORD84,-0.220036799,0.107217906
SNORD86,-0.242989348,0.006489826
SNORD95,-0.17844452,0.071476138
SNORD96A,-0.17844452,0.071476138
SNPH,0.027014669,0.970556419
SNRK,-0.076742186,0.598423233
SNRNP200,-0.130741717,0.050031077
SNRNP25,0.037364381,0.988580096
SNRNP27,0.116408587,0.057115057
SNRNP35,0.115234314,0.4052771
SNRNP40,-0.105489016,0.238287088
SNRNP70,-0.159646727,0.014516463
SNRPA,0.054596195,0.693119497
SNRPA1,-0.180222851,0.227510914
SNRPB,0.009235354,0.750281909
SNRPB2,-0.047061067,0.899219386
SNRPC,0.093692002,0.297286718
SNRPD1,-0.014431549,0.999680355
SNRPD2,-0.006086702,0.918694784
SNRPD3,-0.116875043,0.530838328
SNRPE,0.143623023,0.160103589
SNRPF,-0.114176513,0.557347392
SNRPG,0.067143084,0.318039956
SNRPN,-0.053121564,0.499368849
SNTA1,-0.010562839,0.61726896
SNTB1,-0.072104153,0.401328154
SNTB2,-0.018264432,0.902483167
SNTG1,0.047084769,0.712431373
SNTG2,0.024349511,0.770214576
SNUPN,-0.120127053,0.117441361
SNURF,-0.104671024,0.306852756
SNW1,0.014668075,0.746674066
SNX1,-0.156799473,0.031228265
SNX10,0.27565437,0.046059933
SNX11,-0.001682771,0.428119867
SNX13,0.071996077,0.587989641
SNX15,0.13067635,0.260785054
SNX16,0.196942936,0.152623751
SNX17,-0.122671791,0.10963818
SNX19,-0.127699165,0.074626711
SNX2,0.146183454,0.177576027
SNX24,-0.072074622,0.931649279
SNX27,0.158942735,0.179812061
SNX29,-0.029898843,0.920303367
SNX29P2,0.083731347,0.448716241
SNX3,0.062555749,0.11900407
SNX4,0.141763331,0.283383648
SNX5,0.038395459,0.678483167
SNX6,-0.042131148,0.710254532
SNX7,-0.081085551,0.894463189
SOAT1,0.175499112,0.202649649
SOAT2,0.094920028,0.126617832
SOBP,0.003703246,0.576279689
SOCS1,0.037196089,0.393129856
SOCS2,-0.196663708,0.028500925
SOCS3,0.144503171,0.096138365
SOCS5,0.062868462,0.710031817
SOCS6,-0.002873334,0.585049205
SOCS7,0.120986446,0.290062893
SOD1,-0.046299266,0.881588605
SOD2,0.535699632,0.014918239
SOD3,0.011584756,0.829641879
SOGA1,0.011265886,0.497140954
SOHLH2,-0.0314827,0.382381058
SON,-0.154287291,0.15381946
SORBS1,0.029079761,0.42990455
SORBS2,3.48E-05,0.950860525
SORBS3,-0.037195916,0.716791713
SORCS3,-0.043705426,0.289931927
SORD,0.09737902,0.341012209
SORL1,-0.074001632,0.283571587
SORT1,-0.007535079,0.836920459
SOS1,-0.020558848,0.807345172
SOS2,0.080712495,0.454139105
SOSTDC1,-0.014625682,0.543041065
SOWAHC,-0.018986349,0.842307066
SOX1,0.031976119,0.722189419
SOX10,0.060504948,0.346597114
SOX11,0.025523992,0.574901221
SOX12,0.068624893,0.442240474
SOX13,-0.170736145,0.133562708
SOX14,0.093389354,0.221417684
SOX15,-0.027888125,0.568900481
SOX17,-0.047949582,0.708617832
SOX18,-0.049677407,0.621304477
SOX2,0.048273933,0.340529042
SOX21,0.099404955,0.453461339
SOX3,-0.029818088,0.666983352
SOX30,0.021978307,0.601524232
SOX4,0.230391589,0.200059933
SOX5,0.005267614,0.769448021
SOX5P,-0.064253463,0.509513873
SOX9,-0.009299399,0.942754717
SP1,0.068871739,0.465097299
SP100,0.009307877,0.777470958
SP110,-0.11834656,0.779322235
SP140,-0.116961573,0.563173511
SP140L,0.050831289,0.852244173
SP2,-0.044530596,0.626736219
SP3,0.267399413,0.229014428
SP3P,-0.0266558,0.794827229
SP4,0.110575287,0.169112098
SPA17,-0.011621438,0.900332963
SPACA1,0.020098723,0.724836108
SPAG1,0.087941669,0.475133555
SPAG11A,-0.024236825,0.849111358
SPAG11B,-0.000742922,0.952224195
SPAG16,0.045887693,0.675737329
SPAG4,0.02572774,0.674607473
SPAG5,-0.110934741,0.213165372
SPAG6,0.034186687,0.491943026
SPAG7,0.074804587,0.54664003
SPAG8,-0.028705249,0.820713282
SPAG9,-0.022821923,0.84318461
SPAM1,0.004122882,0.818530522
SPANXA1,0.04327679,0.615465039
SPANXA2,0.04327679,0.615465039
SPANXB1,0.014601282,0.280935997
SPANXC,0.04327679,0.615465039
SPARC,0.249570405,0.361775065
SPARCL1,0.045558078,0.740887902
SPAST,0.164709199,0.325430263
SPATA1,-0.029671049,0.699971143
SPATA2,-0.145619894,0.053939327
SPATA20,-0.319182428,0.139356271
SPATA2L,0.018332304,0.973095819
SPATA31A1,-0.023649465,0.939124676
SPATA31A3,-0.023649465,0.939124676
SPATA31A5,-0.023649465,0.939124676
SPATA31A6,-0.023649465,0.939124676
SPATA31A7,-0.023649465,0.939124676
SPATA31C2,-0.022455202,0.834290788
SPATA5L1,-0.049225777,0.699930448
SPATA6,0.141799579,0.147069182
SPATA6L,-0.039797741,0.618574177
SPATA7,0.064112449,0.61991047
SPATS2,0.072215711,0.716732519
SPATS2L,-0.043637788,0.6927266
SPC24,0.089273728,0.225466519
SPC25,0.039635088,0.753812801
SPCS1,0.003620591,0.876008139
SPCS2,-0.013709846,0.886056234
SPCS3,0.004754187,0.706168701
SPDEF,0.063441335,0.330628931
SPDL1,0.098681602,0.862133185
SPDYE2,-0.070387517,0.550947096
SPECC1L,-0.104043522,0.265652978
SPECC1L-ADORA2A,0.103999023,0.696566038
SPEF1,0.072900917,0.186434332
SPEG,-0.039814221,0.953965224
SPEN,-0.113020147,0.334559378
SPG11,-0.062494396,0.488921939
SPG20,0.091600351,0.289222346
SPG21,0.026304226,0.66718165
SPG7,-0.406459154,0.003322235
SPHAR,0.159598054,0.061496115
SPHK1,0.028754749,0.76881761
SPHK2,0.06366094,0.279935627
SPI1,0.039135566,0.649702553
SPIB,0.083100013,0.58672734
SPICE1,-0.023140169,0.565061043
SPIDR,-0.017587916,0.96518091
SPIN1,0.178198071,0.322624491
SPIN2A,-0.006308202,0.705870884
SPIN2B,-0.0144101,0.859937107
SPINK1,-0.058511123,0.286330744
SPINK2,0.189807822,0.300575657
SPINK4,-0.007037164,0.853653718
SPINK5,0.012387223,0.988339623
SPINT1,0.066260286,0.773696633
SPINT2,0.117641245,0.305479837
SPINT3,-0.003995849,0.680748058
SPN,-0.075783944,0.347312986
SPO11,0.028569286,0.896779134
SPOCK1,0.070658392,0.877287458
SPOCK2,-0.219910052,0.101651498
SPOCK3,0.002038231,0.635761746
SPON1,0.00700541,0.855499075
SPON2,-0.360794805,0.087426563
SPOP,0.130272283,0.476865705
SPP1,0.224485761,0.043021088
SPP2,0.051372661,0.944072512
SPPL2B,0.074752245,0.361574547
SPR,0.112349985,0.296873844
SPRED2,-0.019057636,0.916699223
SPRR1A,-0.064935636,0.59000444
SPRR1B,0.160154869,0.082051054
SPRR2B,-0.091809482,0.352037736
SPRR2C,0.075054942,0.341031447
SPRR3,0.067344424,0.735141694
SPRY1,0.095796744,0.426028117
SPRY2,-0.133677419,0.352612653
SPRY4,0.030544927,0.474253792
SPRYD7,-0.002046748,0.715760266
SPSB1,0.014648062,0.95854976
SPSB3,0.035642844,0.911504994
SPTA1,0.093953451,0.229059563
SPTAN1,-0.198831321,0.040008139
SPTB,-0.032703436,0.803749168
SPTBN1,-0.100227857,0.224208657
SPTBN2,0.011261365,0.937247503
SPTBN4,0.016903256,0.963967444
SPTBN5,0.010201943,0.539503515
SPTLC1,0.010196264,0.982211617
SPTLC2,-0.081240718,0.991557529
SPTLC3,-0.024555356,0.74963226
SPTSSA,0.27599243,0.016954495
SPX,0.150244667,0.175826859
SQLE,-0.121611599,0.186503885
SQRDL,-0.174606328,0.371462079
SQSTM1,0.028158245,0.501320015
SRBD1,0.168226526,0.244116167
SRC,0.019037517,0.925962264
SRCAP,-0.049846515,0.489317425
SRD5A1,0.11540027,0.205288938
SRD5A2,0.058381984,0.234020718
SRD5A3,-0.035285895,0.691286718
SREBF1,-0.073930809,0.107231964
SREBF2,-0.192188055,0.046836108
SREK1,-0.055671839,0.553894932
SREK1IP1,0.163697631,0.495247503
SRF,-0.068092416,0.302418054
SRGAP2,-0.300055717,0.087753607
SRGAP2B,-0.300055717,0.087753607
SRGAP2C,-0.300055717,0.087753607
SRGAP3,-0.045498745,0.502752497
SRGN,0.093830123,0.050823529
SRI,0.154876518,0.109867555
SRM,0.023767591,0.764248613
SRMP1,-0.006620555,0.94172475
SRP14,-0.037243947,0.836116167
SRP19,-0.005492846,0.63635923
SRP54,0.127603339,0.48600222
SRP72,0.228650171,0.04063633
SRP9,0.0345949,0.566389197
SRPK1,0.040176063,0.986392157
SRPK2,0.155339009,0.082061413
SRPK3,0.088098417,0.406460969
SRPR,-0.070165469,0.21772549
SRPRB,-0.078596813,0.269834258
SRPX,0.064551368,0.245262301
SRPX2,0.022327429,0.763521273
SRR,-0.10562688,0.186005919
SRRD,-0.104740477,0.389137255
SRRM1,0.087587184,0.286295228
SRRM2,-0.102650783,0.3203633
SRRT,-0.079325918,0.251011469
SRSF1,-0.139553955,0.215589345
SRSF10,-0.092609084,0.655242323
SRSF11,0.010245459,0.993805401
SRSF2,-0.124339042,0.350962634
SRSF3,0.113382864,0.190833888
SRSF4,-0.088475653,0.303765446
SRSF5,-0.000982262,0.819803922
SRSF6,0.175891071,0.138829449
SRSF7,-0.111647642,0.397746948
SRSF8,0.005335932,0.85754939
SRSF9,-0.044000615,0.553246763
SRY,0.055469471,0.567465779
SS18,0.060352856,0.511845727
SS18L1,-0.059390841,0.220522383
SS18L2,-0.066244757,0.886300407
SSB,0.125438891,0.185625601
SSBP1,-0.449386963,0.006395117
SSBP2,0.039987914,0.300160562
SSBP3,0.009212587,0.932464669
SSFA2,0.184248846,0.215192749
SSH1,-0.191986799,0.027125416
SSH3,0.02470323,0.954952275
SSNA1,0.076148467,0.61554791
SSPN,0.054876441,0.415974103
SSR1,0.219583468,0.09227451
SSR2,-0.044485124,0.342073992
SSR3,0.027456214,0.625694414
SSR4,0.130923575,0.51254902
SSRP1,-0.325290206,0.045297077
SSSCA1,0.049095189,0.660381798
SST,0.082481412,0.490734739
SSTR1,0.061160985,0.103188309
SSTR2,-0.036989683,0.63691158
SSTR3,0.029880575,0.481665557
SSTR4,0.036265722,0.523965224
SSTR5,0.125271021,0.210844247
SSUH2,-0.100261424,0.133389567
SSX1,0.041509604,0.420244173
SSX2,-0.03587803,0.804705142
SSX2B,-0.036429358,0.718978666
SSX2IP,0.082441327,0.43581946
SSX3,0.015882984,0.535068689
SSX4,-0.033544113,0.694485387
SSX4B,-0.033544113,0.694485387
SSX5,-0.001324436,0.65536293
SSX7,-0.001324436,0.65536293
ST13,0.135334672,0.147859415
ST14,-0.03569243,0.849960784
ST18,0.024403484,0.919043285
ST20,-0.041903379,0.99018424
ST20-MTHFS,-0.020597791,0.845535331
ST3GAL1,-0.1752968,0.103206807
ST3GAL2,-0.048032875,0.633430263
ST3GAL4,-0.041150071,0.741613762
ST3GAL5,-0.089653033,0.983903071
ST3GAL6,0.00955361,0.881902331
ST5,0.002817246,0.987265261
ST6GAL1,-0.081952373,0.143862375
ST6GALNAC2,0.124449102,0.370333703
ST6GALNAC4,-0.01828337,0.947158713
ST6GALNAC5,0.045322567,0.38408657
ST7,-0.035695236,0.725400666
ST7-OT3,-0.035695236,0.725400666
ST7L,0.007827585,0.987120977
ST8SIA1,-0.177868963,0.228054014
ST8SIA2,0.014605312,0.557467999
ST8SIA3,-0.059959703,0.564872364
ST8SIA4,0.205130581,0.40308768
ST8SIA5,0.05450309,0.650700703
STAB1,-0.315195828,0.099491676
STAB2,-0.024223149,0.538384758
STAC,-0.026957298,0.527132075
STAG1,0.043134329,0.85008953
STAG2,0.287050967,0.074328524
STAG3,0.149343218,0.204033296
STAG3L3,-0.148088792,0.468841287
STAG3L4,0.07515667,0.280350721
STAG3L5P-PVRIG2P-PILRB,-0.34754413,0.015388087
STAM,0.128883961,0.224391417
STAM2,0.06659973,0.512902701
STAMBP,0.040433874,0.447514613
STAMBPL1,-0.042597375,0.467482057
STAP1,0.128557223,0.338595634
STAP2,0.183027168,0.097019608
STAR,-0.013540518,0.813177211
STARD13,-0.042856637,0.578600814
STARD3,-0.060133714,0.373809841
STARD5,-0.072891882,0.774694784
STARD7,-0.141014557,0.052691824
STARD8,-0.189715863,0.01282131
STAT1,-0.235443518,0.327035886
STAT2,-0.181394057,0.367482797
STAT3,-0.108582412,0.45163374
STAT4,-0.134398461,0.07073178
STAT5A,0.067324334,0.823058824
STAT5B,-0.10224114,0.065588605
STAT6,-0.151922887,0.291460599
STATH,0.0217141,0.733777284
STAU1,0.025043917,0.566463929
STAU2,0.299791416,0.079481317
STBD1,-0.050587252,0.563641879
STC1,0.042002616,0.540061413
STC2,-0.08134048,0.422400296
STEAP1,0.068533766,0.415918609
STEAP1B,0.088395176,0.125219386
STEAP3,-0.11352725,0.297903811
STEAP4,0.166246984,0.097081021
STIL,0.10823974,0.11409323
STIM1,-0.226034596,0.011327414
STIP1,-0.277879941,0.106913799
STK10,-0.254286462,0.006199038
STK11,0.010965482,0.997859415
STK16,0.093499471,0.748262671
STK17A,0.097355405,0.626425453
STK17B,0.125215732,0.265208287
STK19,-0.097589426,0.138572697
STK24,-0.145563126,0.098113208
STK25,0.008478727,0.650392157
STK3,0.101290782,0.048809471
STK32B,-0.011247045,0.751330374
STK38,0.118993328,0.841681095
STK38L,0.079884864,0.610019978
STK39,0.084134244,0.597413245
STK4,0.017322112,0.486679245
STMN1,0.154233417,0.174553459
STMN2,0.005822773,0.839947466
STMN3,0.108048437,0.014514983
STMN4,-0.146604568,0.10609397
STOM,-0.033681442,0.979504255
STOML1,0.071373244,0.337829819
STOML2,-0.10953183,0.458256012
STON1,-0.047584434,0.342583796
STON1-GTF2A1L,0.012755069,0.799980022
STRA13,0.042772015,0.510097669
STRA6,-0.030182383,0.799422124
STRADA,-0.025863376,0.073197928
STRAP,0.085123821,0.028329264
STRN,-0.057281728,0.364460229
STRN3,0.058242692,0.620797632
STRN4,-0.094230788,0.499861635
STS,0.049908242,0.7532771
STT3A,-0.298370679,0.01691084
STUB1,-0.065965301,0.236046615
STX10,0.132654676,0.430698483
STX11,-0.080865254,0.38836404
STX12,0.022315525,0.905108398
