Code,foldchange,samp.nuts
TXNL4B,-0.058636566,0.528437292
TXNRD1,0.068823481,0.214783574
TXNRD2,-0.007532104,0.903673696
TXNRD3,0.099157297,0.053516833
TXNRD3NB,0.099157297,0.053516833
TYK2,-0.183359953,0.098672586
TYMP,0.015290115,0.890306326
TYMS,0.099183777,0.59899815
TYR,-0.009996717,0.870627451
TYRO3,0.011435476,0.793783944
TYROBP,-0.042912526,0.588398076
TYRP1,0.061815491,0.324216056
TYW1,0.126057252,0.151470958
U2AF1,-0.072803953,0.390291528
U2AF2,-0.068903057,0.236885683
U2SURP,0.143588211,0.029733629
U47924.30,-0.128476195,0.26818202
U50535,-0.408387296,0.294045135
UAP1,0.106841119,0.418721421
UAP1L1,-0.111824425,0.153035146
UBA1,-0.128826738,0.222264891
UBA2,0.152894473,0.112232334
UBA3,0.160285827,0.023040326
UBA5,0.103106093,0.159267481
UBA52,-0.023341095,0.609554569
UBA6,0.114477224,0.200675546
UBA7,-0.113827551,0.161353311
UBAC1,-0.039564317,0.638562338
UBAP1,0.010870448,0.881680355
UBAP2,-0.083548779,0.418887902
UBAP2L,-0.050124079,0.460809471
UBASH3A,-0.059221138,0.482652608
UBB,-0.029730087,0.5781798
UBBP1,0.047464895,0.600293008
UBBP2,-0.028487512,0.662578616
UBBP4,0.047464895,0.600293008
UBC,-0.034059723,0.663259341
UBD,0.020438278,0.793493156
UBE2A,0.066256924,0.473696633
UBE2B,0.16089801,0.034194599
UBE2C,0.115974636,0.478315945
UBE2D1,0.083816147,0.449885313
UBE2D2,0.087922598,0.27036404
UBE2D3,0.181677407,0.097527932
UBE2D4,-0.014961472,0.824586016
UBE2E1,0.098925884,0.36036034
UBE2E3,-0.110937153,0.365508694
UBE2G1,0.015069021,0.924121347
UBE2G2,0.079833435,0.321325934
UBE2H,0.131535922,0.196807251
UBE2I,-0.090803813,0.163069182
UBE2J1,0.165346104,0.250024417
UBE2K,0.093233893,0.118445431
UBE2L3,-0.070117224,0.390512024
UBE2L6,-0.036642842,0.70363744
UBE2M,-0.132046403,0.370217536
UBE2N,0.09237973,0.483824639
UBE2NL,0.087950007,0.185069182
UBE2O,-0.185187555,0.224716981
UBE2Q1,-0.233941326,0.003163152
UBE2S,0.150179117,0.456757677
UBE2V1,-0.043594801,0.517958565
UBE2V1P9,0.108372779,0.217123196
UBE2V2,0.016649654,0.42763226
UBE2V2P3,-0.021539219,0.755143174
UBE2W,0.211414855,0.181129856
UBE2Z,-0.171485845,0.157354051
UBE3A,0.02218184,0.730341842
UBE3B,-0.049412655,0.474347022
UBE3C,-0.180086966,0.10036478
UBE4A,-0.057293968,0.41954347
UBE4B,-0.039615208,0.619255642
UBFD1,-0.089343586,0.590896041
UBIAD1,0.144531316,0.084569737
UBL3,-0.027062593,0.70827451
UBL4A,-0.317480528,0.00281539
UBL5,-0.076056452,0.441975583
UBN1,-0.399259,0.027352571
UBOX5,-0.028476284,0.742901961
UBP1,-0.164010703,0.047017388
UBQLN2,-0.040003295,0.717733629
UBQLN3,0.140068841,0.067567148
UBQLN4,-0.126001925,0.310380318
UBR2,-0.06798395,0.363445801
UBR4,-0.121669159,0.080928598
UBR5,-0.034341544,0.62327266
UBR7,0.009707959,0.903806881
UBTD1,-0.114678997,0.247338513
UBTF,-0.135520322,0.326300407
UBXN1,-0.043325098,0.249288198
UBXN2B,0.077441661,0.303188309
UBXN4,0.195904911,0.045236404
UBXN6,-0.063311311,0.616888642
UBXN7,0.079204347,0.31654606
UBXN8,0.030013592,0.737695154
UCHL1,0.272992771,0.217623381
UCHL3,0.162331286,0.144099889
UCHL5,0.098339959,0.225462079
UCK2,-0.034749307,0.810672586
UCKL1,-0.049924067,0.403483537
UCN,-0.099044466,0.191931927
UCP1,0.030344649,0.576914539
UCP2,-0.006837641,0.946045135
UCP3,-0.070389892,0.379331114
UEVLD,0.202914036,0.032534221
UFC1,0.141426838,0.124719201
UFD1L,0.0219274,0.798916019
UFL1,0.011025438,0.922277469
UFM1,0.033832644,0.713801702
UFSP2,0.116918847,0.13054384
UGCG,0.11857378,0.474444691
UGDH,0.053921539,0.661135775
UGGT1,0.113337962,0.210333703
UGGT2,0.096809313,0.113021828
UGP2,0.139164001,0.113857936
UGT1A1,0.023444126,0.593004316
UGT1A10,0.024277813,0.595588605
UGT1A3,0.015628645,0.69754495
UGT1A4,0.024277813,0.595588605
UGT1A5,0.015628645,0.69754495
UGT1A6,0.024277813,0.595588605
UGT1A7,0.009480538,0.807254162
UGT1A8,0.023444126,0.593004316
UGT1A9,0.023444126,0.593004316
UGT2A1,0.052459806,0.320343322
UGT2A2,0.052459806,0.320343322
UGT2A3,0.113734965,0.048149464
UGT2B15,0.044005894,0.405958565
UGT2B17,0.096528558,0.141190529
UGT2B28,0.059213261,0.483613023
UGT2B4,0.052089535,0.41127044
UGT8,0.048625585,0.371874214
UHRF1BP1L,0.109260055,0.179695154
UIMC1,0.056931555,0.394686644
ULBP1,0.170577888,0.009555309
ULBP2,0.004560645,0.949703293
ULK1,-0.161499743,0.198202738
ULK2,-0.026786279,0.740427673
ULK4,0.097558116,0.097945246
UMOD,0.121826559,0.068949316
UMPS,0.098692024,0.332376619
UNC119,-0.080613528,0.145257122
UNC119B,-0.170292636,0.099498335
UNC13A,-0.031228314,0.644151683
UNC13B,-0.054698764,0.37945098
UNC45A,-0.011930965,0.899654458
UNC50,-0.052397696,0.535464299
UNC5B,-0.043396123,0.50981798
UNC5C,-0.080614666,0.176825009
UNC93A,0.006994298,0.906713282
UNC93B1,-0.100488508,0.195311136
UNG,0.017301151,0.870588975
UNKL,-0.064609641,0.399947466
UPB1,0.02134525,0.799423603
UPF1,-0.067187005,0.579778024
UPF2,-0.024472527,0.81199926
UPF3A,0.030075753,0.750961154
UPF3B,0.037630889,0.660447651
UPK1A,0.091049218,0.061570107
UPK1B,0.030183229,0.651251942
UPK2,0.057044519,0.503431003
UPK3A,-0.085274648,0.399152793
UPK3B,-0.051049273,0.585402886
UPK3BL,-0.065028161,0.47599963
UPP1,-0.045690583,0.296443951
UQCC1,-0.176416442,0.096716981
UQCR10,0.009183959,0.919984462
UQCR11,-0.041944468,0.698249353
UQCRB,0.142350004,0.203805401
UQCRC1,0.001696813,0.990970773
UQCRC2,0.1874213,0.047894932
UQCRFS1,0.01097967,0.895962264
UQCRH,0.08975896,0.412627451
UQCRHL,0.08975896,0.412627451
UQCRQ,-0.009165147,0.935593045
URB1,-0.014755172,0.765802442
URB2,-0.203214008,0.043127636
URGCP,-0.007934994,0.93408879
URI1,0.082966732,0.444082131
URM1,0.004820071,0.947127636
UROD,-0.005099907,0.925534591
UROS,0.017593626,0.842513504
USB1,-0.100185683,0.381099519
USE1,0.00445055,0.957282279
USF2,-0.03805228,0.571158713
USH1C,0.046851708,0.305951905
USH2A,0.109747809,0.101894192
USO1,0.119099887,0.353769885
USP1,0.057447649,0.559938587
USP10,-0.096259323,0.315880873
USP11,-0.012507084,0.900409915
USP12,0.039877936,0.707660377
USP13,-0.005164527,0.95881687
USP14,0.206875097,0.007736589
USP15,0.030192831,0.765224565
USP16,-0.091469181,0.566513504
USP18,-0.121165193,0.42827451
USP19,-0.085684763,0.378628191
USP2,0.100984842,0.043507954
USP20,-0.14922421,0.301591565
USP21,-0.153016873,0.141615982
USP22,-0.019285421,0.685146134
USP24,-0.228116512,0.009627081
USP25,0.184497652,0.051394747
USP27X,-0.048833318,0.530732519
USP29,0.109158814,0.125221606
USP3,0.162456831,0.064836108
USP32,0.016022386,0.414488346
USP32P2,-0.103842513,0.322644469
USP33,0.07734504,0.140085091
USP34,-0.095018551,0.285071402
USP36,0.101365473,0.605755827
USP39,0.009426183,0.903854236
USP4,-0.099682099,0.173985572
USP46,0.065742237,0.294836848
USP47,0.028704092,0.837991861
USP48,-0.115062886,0.385569367
USP49,0.022799701,0.694376619
USP5,-0.075879819,0.46472956
USP53,0.049465955,0.48063189
USP6,-0.051748149,0.621105438
USP6NL,0.013154509,0.900651128
USP6NL-IT1,0.013154509,0.900651128
USP7,-0.081908027,0.396601554
USP8,0.06915769,0.379649279
USP9X,-0.07259375,0.341915649
USP9Y,-0.329958717,0.087890492
USPL1,0.022013559,0.841610803
UST,-0.110242782,0.182787273
UTF1,0.073561311,0.290164262
UTP11L,0.024159945,0.807919349
UTP14A,0.05908232,0.522245283
UTP14C,-0.005293101,0.836682945
UTP18,0.072038606,0.275237144
UTP20,0.083029462,0.406478727
UTP3,-0.023852985,0.791987421
UTP6,0.195092367,0.005459859
UTRN,0.105010873,0.218824269
UTS2,0.09442401,0.218304846
UTY,-0.103980993,0.492386238
UVRAG,0.084412178,0.348463929
UXS1,-0.091631535,0.492418054
UXT,0.019789633,0.814310026
VAC14,-0.014674574,0.668967074
VAMP1,-0.150106341,0.233499075
VAMP2,-0.033035596,0.828314465
VAMP3,0.15985009,0.224585276
VAMP4,-0.015440241,0.886941916
VAMP5,0.084247236,0.295172771
VAMP7,0.082407337,0.493320755
VAMP8,-0.036573599,0.408304107
VANGL1,-0.23306388,0.039518313
VAPA,0.15390324,0.176465409
VAPB,0.010862678,0.814499445
VARS,0.007529761,0.907802442
VASH1,-0.315372784,0.030209397
VASH2,0.052443898,0.431975583
VASP,-0.031573809,0.825470958
VAT1,0.022396928,0.786160562
VAV1,0.028884865,0.714935257
VAV2,0.008630112,0.874477248
VAV3,-0.174590187,0.014123566
VAX2,0.014728416,0.857828339
VBP1,0.181994459,0.042076212
VCAM1,0.00502434,0.932085831
VCAN,-0.051483555,0.766874584
VCL,-0.119233909,0.144517943
VCP,-0.038784176,0.712051794
VCPIP1,-0.073474464,0.555172031
VCPKMT,-0.107767888,0.342006659
VCX2,-0.005147094,0.927530892
VCY,0.008326893,0.918398076
VCY1B,0.008326893,0.918398076
VDAC1,0.132421098,0.272961154
VDAC2,0.044860446,0.663153533
VDAC3,0.019226879,0.859381428
VDR,-0.104936266,0.031045505
VEGFA,0.11321524,0.326762116
VEGFB,-0.089338313,0.304121347
VEGFC,-0.02092451,0.736466149
VENTX,-0.084274063,0.36790973
VENTXP1,0.124712202,0.018660007
VEZF1,-0.143376733,0.08735997
VEZT,0.026000528,0.7279963
VGF,0.028451391,0.647249723
VGLL1,0.024770257,0.631592305
VGLL3,0.093274455,0.125321495
VGLL4,-0.13530177,0.181657418
VHL,0.028692204,0.745097299
VIL1,-0.039340777,0.687526452
VILL,0.05941838,0.325857196
VIM,-0.0049153,0.968768036
VIP,0.03339194,0.6018165
VIPAS39,-0.082507264,0.200321865
VIPR1,-0.098852395,0.416722161
VIPR2,-0.034666573,0.461587125
VKORC1,-0.088144225,0.440403996
VLDLR,-0.072056647,0.217410285
VMP1,0.129902886,0.320532001
VN1R1,0.001572088,0.981705512
VNN1,0.374883782,0.120198298
VNN2,0.331065409,0.044416574
VNN3,0.446626645,0.037642619
VOPP1,-0.167865755,0.047357751
VPRBP,-0.174709021,0.329157233
VPREB1,-0.001757467,0.980613393
VPREB3,-0.054490855,0.79700333
VPS11,-0.036409814,0.460641509
VPS13A,-0.073272239,0.325598224
VPS13B,-0.023358653,0.782194599
VPS13C,-0.12900288,0.041658158
VPS13D,-0.127977833,0.164402516
VPS16,-0.077677972,0.320918979
VPS26A,0.077637677,0.341323714
VPS28,-0.112421698,0.158928598
VPS33A,0.061479455,0.577535331
VPS33B,-0.067246579,0.469304477
VPS35,0.144217598,0.054520163
VPS37B,-0.211564186,0.005945246
VPS37C,-0.035963553,0.587835738
VPS39,-0.197203228,0.213786164
VPS41,0.097448652,0.072779134
VPS45,0.027383543,0.722006659
VPS4A,-0.09438605,0.376836108
VPS4B,0.046851009,0.65191047
VPS51,0.00591517,0.946845727
VPS52,-0.072958618,0.277974103
VPS53,0.014416199,0.874125046
VPS54,-0.106413813,0.144532741
VPS72,-0.014194089,0.902300407
VPS8,0.050037304,0.543567888
VPS9D1,-0.040930184,0.658879023
VRK1,0.174638267,0.054678505
VRK2,0.134094672,0.25145542
VRK3,0.046258018,0.489331853
VRTN,-0.097089319,0.151507214
VSIG10,0.018858284,0.721900851
VSIG4,0.156842548,0.211920829
VSNL1,0.049399581,0.249689234
VSTM4,0.055458706,0.476654088
VSX1,-0.117900642,0.177413984
VTCN1,0.041319644,0.557153533
VTI1B,0.043308032,0.618802812
VTN,0.003250076,0.952793933
VWA1,0.088746669,0.247866815
VWA5A,0.125033894,0.096463189
VWA7,-0.055039579,0.497613762
VWA8,0.063943792,0.296762856
VWA9,0.089268849,0.436845727
VWF,0.012175101,0.899333333
WAC,-0.00729248,0.950014058
WAPAL,0.011689477,0.796135405
WARS,0.086137441,0.567251202
WARS2,0.342375435,0.018341102
WAS,-0.008110387,0.908604514
WASF1,0.03545062,0.635567148
WASF2,-0.198645687,0.016600074
WASF3,0.11295122,0.533754347
WASL,-0.054433449,0.530398076
WBP11,-0.021740894,0.841607843
WBP1L,-0.352158109,0.006751017
WBP2,-0.018767543,0.832607473
WBP4,0.139950537,0.300552719
WBP5,0.16857779,0.053235664
WBSCR16,-0.057412912,0.541241583
WBSCR22,-0.019234089,0.866842027
WDFY3,-0.095514472,0.196267851
WDHD1,0.023648519,0.575397706
WDR1,-0.031506093,0.751516093
WDR11,-0.165103141,0.077032186
WDR12,0.36673628,0.001747688
WDR13,0.069604141,0.279084721
WDR18,0.002843864,0.979166852
WDR19,-0.084153449,0.663944506
WDR25,-0.030445868,0.723337773
WDR26,-0.035063772,0.726353681
WDR3,0.141809936,0.250935997
WDR33,0.139023776,0.163572327
WDR37,-0.314812908,0.002496485
WDR4,0.052607381,0.439379208
WDR41,0.121984159,0.229203848
WDR43,0.134770184,0.356978912
WDR44,0.023133411,0.83427525
WDR45,-0.098218273,0.260918239
WDR45B,-0.068860674,0.411669256
WDR46,-0.035943784,0.752217536
WDR47,0.105451453,0.259247503
WDR48,0.111540365,0.055747688
WDR52,0.0206304,0.85973141
WDR55,-0.032911303,0.567826859
WDR59,0.014800699,0.798385498
WDR5B,-0.053023617,0.704449871
WDR6,-0.02471343,0.839994081
WDR60,-0.206053055,0.057746948
WDR61,0.067858649,0.570550499
WDR62,0.056955198,0.480782094
WDR7,0.014630291,0.870560858
WDR70,0.403479328,0.006295228
WDR73,-0.045837328,0.529015908
WDR74,0.008112421,0.919231964
WDR76,0.267875405,0.009928228
WDR77,-0.020041038,0.779856456
WDR78,0.057245177,0.044761376
WDR82,-0.170304961,0.171340733
WDR83OS,-0.008554772,0.864887902
WDR91,-0.05846996,0.631265261
WDR96,0.015846725,0.791346652
WDTC1,-0.058775563,0.460745098
WDYHV1,0.200486688,0.234085831
WEE1,0.0290392,0.762119867
WFDC1,0.064646049,0.41927562
WFDC2,0.000520579,0.995601184
WFDC8,-0.033459131,0.479280799
WFS1,-0.009908595,0.914827229
WHAMMP2,-0.079542776,0.305306696
WHAMMP3,-0.079542776,0.305306696
WHSC1,-0.107927869,0.180970033
WHSC1L1,0.118573846,0.073442841
WIF1,0.019743591,0.660372919
WIPF1,-0.007199612,0.929447281
WIPF2,-0.310309356,0.005654458
WIPI1,-0.052637193,0.437786164
WIPI2,-0.115963693,0.034110248
WISP1,0.076651386,0.118152423
WISP2,-0.013331839,0.812225675
WISP3,-0.023453662,0.694315205
WIZ,-0.12176759,0.024301147
WLS,-0.104912582,0.415531632
WNK1,-0.172464982,0.07536589
WNT1,0.035542346,0.592402516
WNT10B,-0.005462901,0.960258972
WNT11,0.042991639,0.47354495
WNT16,0.08263655,0.397600444
WNT2,0.007965135,0.919786164
WNT2B,0.107230015,0.064403996
WNT3,-0.028321414,0.632005919
WNT4,-0.022977063,0.792294488
WNT5A,0.019675507,0.682672586
WNT5B,-0.069316097,0.163719571
WNT6,0.105793915,0.023442841
WNT7A,0.129362977,0.233850536
WNT7B,-0.072379242,0.168440252
WNT8B,0.012261864,0.795894932
WRAP53,0.059265491,0.3225468
WRAP73,-0.065815645,0.409129856
WRB,0.039853359,0.837925268
WRN,-0.020020529,0.864480947
WRNIP1,0.082546234,0.298239734
WSB1,-0.023201639,0.809990381
WSB2,-0.091236464,0.408216796
WSCD1,0.012201301,0.821744728
WSCD2,0.018099733,0.762
WT1,-0.014425092,0.69464003
WT1-AS,0.096799913,0.176307806
WTAP,0.178894017,0.083419904
WTH3DI,0.042777385,0.531381058
WWC1,0.085481822,0.278355161
WWC2,-0.011229832,0.869539771
WWC3,-0.345195015,0.002937477
WWOX,0.098766038,0.038705882
WWP1,0.118463159,0.059783204
WWP2,0.058330247,0.372681465
WWTR1,-0.00947691,0.832823529
XAB2,-0.023096741,0.863246763
XAF1,0.296096268,0.179707732
XAGE1B,-0.062741947,0.30145394
XAGE1E,-0.062741947,0.30145394
XBP1,0.096570372,0.542373659
XCL1,0.033901244,0.84672993
XCL2,0.067883045,0.693971143
XCR1,0.003445268,0.946662227
XDH,-0.065607285,0.514430633
XIAP,0.060848508,0.280984092
XIST,1.008459792,0.17691084
XK,-0.12991398,0.53372919
XKR8,-0.090276927,0.101558269
XKRY,0.008227847,0.845863855
XKRY2,0.008227847,0.845863855
XPA,0.157014685,0.19345838
XPC,-0.166632115,0.087397706
XPNPEP1,-0.168592392,0.104746578
XPNPEP2,-0.0351065,0.608321125
XPNPEP3,0.040873199,0.503337033
XPO1,0.057760993,0.435920089
XPO4,0.060998709,0.479237144
XPO6,-0.141653304,0.167324454
XPO7,-0.021870008,0.822509804
XPOT,0.042778939,0.6258202
XRCC1,-0.045105449,0.656717721
XRCC2,-0.034742393,0.766652608
XRCC3,0.070606066,0.224257492
XRCC4,-0.009298392,0.915698113
XRCC5,0.160857857,0.087973363
XRCC6,0.059716025,0.0983596
XYLB,0.020013929,0.593903071
XYLT1,-0.504375986,0.006432852
XYLT2,-0.128150276,0.309283019
Y16709,-0.026360275,0.841965224
YAF2,0.170297711,0.340476508
YAP1,0.061404267,0.203946726
YARS,-0.05059365,0.616316685
YARS2,0.069919687,0.2300037
YBX1,-0.000848899,0.994624491
YBX2,0.052471426,0.404021458
YBX3,0.046728393,0.484393637
YEATS2,-0.145955118,0.260529782
YEATS4,0.120722921,0.236483167
YES1,-0.060568898,0.455629301
YIF1A,-0.048343667,0.687448761
YIF1B,-0.005450111,0.945314835
YIPF1,0.149693298,0.122708102
YIPF2,0.00505082,0.929984462
YIPF3,0.059053345,0.6256367
YIPF4,0.181264815,0.010559378
YIPF5,0.180714802,0.494961894
YIPF6,-0.019923591,0.762150203
YKT6,-0.117338282,0.243416944
YLPM1,-0.056852729,0.384924158
YME1L1,0.083474502,0.405439142
YOD1,0.048578577,0.342834628
YPEL1,-0.10550496,0.297622642
YPEL5,0.239861372,0.032506104
YRDC,0.07588734,0.513561228
YTHDC1,-0.010422758,0.946852386
YTHDC2,-0.040402682,0.637870514
YTHDF1,-0.0272199,0.759829819
YTHDF2,-0.185005444,0.134878283
YTHDF3,0.076509873,0.360984832
YWHAB,-0.106882812,0.047078801
YWHAE,0.135105687,0.067954125
YWHAH,-0.123870381,0.513079541
YWHAQ,0.063698149,0.407155753
YWHAZ,0.079630638,0.383861635
YY1,-0.090319644,0.165884573
YY1AP1,-0.056252571,0.394395117
YY2,0.098848468,0.173150573
ZAK,0.099722309,0.15018276
ZAP70,-0.220388884,0.140891602
ZBBX,-0.077279621,0.158045875
ZBED1,-0.269151843,0.010992971
ZBED2,-0.020226045,0.808076952
ZBED4,-0.19615755,0.026233074
ZBED5,0.175020646,0.135864595
ZBED8,-0.084019137,0.389050684
ZBP1,-0.112324524,0.146704403
ZBTB1,0.151262435,0.209291158
ZBTB10,0.360891359,0.051223825
ZBTB11,0.182811705,0.113654458
ZBTB14,-0.050048633,0.458193119
ZBTB16,-0.162366718,0.319705512
ZBTB17,-0.053785579,0.347330374
ZBTB18,-0.125559473,0.120732519
ZBTB20,-0.216900524,0.317214206
ZBTB22,-0.167153341,0.209318535
ZBTB24,-0.026353063,0.86427525
ZBTB25,0.049333278,0.55108842
ZBTB3,-0.426722966,0.004701443
ZBTB32,0.077875259,0.376574177
ZBTB33,0.065331557,0.226702183
ZBTB38,-0.106957897,0.585718091
ZBTB39,-0.217764776,0.158469848
ZBTB40,-0.32816806,0.1194569
ZBTB43,0.169456675,0.095128376
ZBTB44,-0.258881043,0.194874584
ZBTB48,0.003504319,0.975066223
ZBTB5,-0.108362303,0.404384758
ZBTB6,0.087111752,0.149046985
ZBTB7A,-0.150003411,0.162173141
ZBTB7B,0.074434652,0.163539771
ZBTB7C,0.010705442,0.801879393
ZC2HC1A,0.205525508,0.034994451
ZC2HC1C,0.051379656,0.550250832
ZC3H11A,-0.051606529,0.681988901
ZC3H12A,0.123013997,0.690102849
ZC3H13,-0.035923433,0.615394007
ZC3H14,0.124706934,0.082489086
ZC3H15,0.026720897,0.668921199
ZC3H3,-0.03200241,0.713212727
ZC3H4,-0.495924838,0.005601924
ZC3H7A,-0.017090825,0.848482427
ZC3H7B,-0.043615741,0.494053274
ZC3HAV1,-0.06550516,0.475618202
ZC4H2,0.153627839,0.044328524
ZCCHC10,0.067729521,0.494961894
ZCCHC11,-0.087155268,0.240489826
ZCCHC14,-0.094742673,0.259399186
ZCCHC2,-0.281444252,0.144411395
ZCCHC24,-0.12226759,0.074528302
ZCCHC4,0.105093397,0.028524602
ZCCHC6,0.059726083,0.430899001
ZCCHC8,-0.112247277,0.285341472
ZCWPW1,-0.001217147,0.988378098
ZDHHC11,-0.359970777,0.019103959
ZDHHC11B,-0.359970777,0.019103959
ZDHHC13,0.066059619,0.653440622
ZDHHC14,-0.125742513,0.291511654
ZDHHC17,-0.084969978,0.261025527
ZDHHC18,-0.041107467,0.586019238
ZDHHC24,0.08309232,0.444511284
ZDHHC3,0.006519297,0.922936737
ZDHHC4,-0.049213112,0.781164632
ZDHHC6,0.050915486,0.65809323
ZDHHC7,-0.255234705,0.003459859
ZDHHC8P1,-0.010736465,0.933254902
ZEB1,0.255562642,0.010947096
ZEB2,0.239112626,0.028707362
ZER1,-0.068141242,0.23500111
ZFAND1,0.246433754,0.129852756
ZFAND3,-0.045345761,0.551849057
ZFAND5,0.139580328,0.273479097
ZFAND6,0.101119307,0.278523862
ZFC3H1,-0.170397026,0.169896411
ZFHX2,0.019711663,0.813509434
ZFHX3,-0.157327714,0.205510914
ZFHX4,-0.002894896,0.96172623
ZFP2,0.100025208,0.089902331
ZFP30,0.011285884,0.940197558
ZFP36,0.407566521,0.0181798
ZFP36L1,-0.030832719,0.534845727
ZFP36L2,-0.128349962,0.382437292
ZFP37,-0.015339634,0.811098039
ZFP64,-0.086493878,0.261406585
ZFP69B,0.082477512,0.535647059
ZFPL1,-0.033969853,0.664784314
ZFPM2,-0.012053949,0.868081391
ZFR,0.092572584,0.335423603
ZFR2,-0.021823894,0.739980762
ZFX,0.099269117,0.349335553
ZFY,0.040549596,0.693008139
ZFYVE16,0.123721192,0.226213097
ZFYVE21,0.004119864,0.968682945
ZFYVE26,-0.413347637,0.002529782
ZFYVE9,0.015779884,0.749174991
ZG16,0.005892199,0.940441731
ZGPAT,-0.129010125,0.290037366
ZHX2,-0.115676986,0.258673326
ZHX3,-0.041023225,0.405319275
ZIC1,-0.105599735,0.186958935
ZIC3,-0.03869765,0.644662967
ZIC4,0.08768774,0.096340363
ZIM2,0.060343714,0.335681095
ZKSCAN1,-0.137942839,0.132540881
ZKSCAN3,-0.046050342,0.532552719
ZKSCAN4,-0.268125346,0.055749168
ZKSCAN5,-0.045323202,0.546077691
ZKSCAN7,-0.250837163,0.054412875
ZKSCAN8,-0.016428395,0.704356641
ZMAT3,0.190613629,0.028303367
ZMAT4,0.162892503,0.023399186
ZMAT5,-0.043335162,0.761388827
ZMIZ1,-0.347742822,0.003689234
ZMIZ2,-0.138352476,0.170580096
ZMPSTE24,0.205898763,0.054006659
ZMYM1,0.018416613,0.851624861
ZMYM2,-0.073239958,0.720856086
ZMYM3,-0.112501781,0.22827525
ZMYM4,0.008401643,0.89818424
ZMYM5,0.074886863,0.267328894
ZMYM6,-0.030020284,0.794683315
ZMYM6NB,-0.027081858,0.801582686
ZMYND10,0.050161972,0.438213097
ZMYND11,0.089025085,0.282737699
ZMYND8,-0.103747529,0.187687014
ZNF10,0.028049338,0.718793193
ZNF106,-0.234753682,0.009833518
ZNF107,-0.136114651,0.236608213
ZNF112,-0.02738091,0.71790529
ZNF117,0.025213577,0.634628191
ZNF12,-0.335386502,0.099301517
ZNF124,0.038798378,0.715314095
ZNF131,-0.020455514,0.835240104
ZNF132,-0.038827688,0.56290492
