Code,foldchange,samp.olive
TNFRSF1A,-0.005370031,0.955234184
TNFRSF1B,-0.02018055,0.822568257
TNFRSF21,0.084227077,0.438096189
TNFRSF25,-0.202917725,0.0220037
TNFRSF4,-0.011676763,0.875690714
TNFRSF6B,0.052766599,0.518419534
TNFRSF8,-0.135939106,0.205601184
TNFRSF9,0.037979063,0.603476138
TNFSF10,0.115296851,0.504145764
TNFSF11,-0.008758906,0.877396966
TNFSF12,-0.033187912,0.779439882
TNFSF12-TNFSF13,-0.04157433,0.71926859
TNFSF13,0.035041559,0.448992231
TNFSF14,0.055320912,0.778058454
TNFSF15,-0.037288869,0.588053274
TNFSF18,0.113660577,0.136509064
TNFSF4,0.187829964,0.154466149
TNFSF8,-0.387959625,0.057885313
TNFSF9,0.117245626,0.289233444
TNIK,-0.221338598,0.232333703
TNIP1,-0.043479189,0.583886053
TNIP2,-0.036464517,0.571465779
TNIP3,0.032886094,0.697134295
TNK1,0.077795267,0.29700185
TNK2,0.017027226,0.792858306
TNKS,-0.041799387,0.387060303
TNKS2,0.025040865,0.780600074
TNMD,0.001063755,0.985891232
TNN,0.129044875,0.175574547
TNNC1,-0.14913462,0.072014798
TNNC2,0.070999405,0.551318535
TNNI1,0.103623045,0.213866815
TNNI2,0.07732052,0.410928598
TNNI3,-0.035423295,0.658979652
TNNI3K,-0.022991514,0.650751017
TNNT1,0.026922456,0.852
TNNT2,-0.011637067,0.853279319
TNNT3,0.004270836,0.958962634
TNP1,-0.015446711,0.80718535
TNP2,0.021317117,0.735155753
TNPO1,0.030322547,0.821385868
TNPO2,-0.007769362,0.923982982
TNPO3,-0.072110786,0.566790973
TNR,-0.00582151,0.919009249
TNRC6B,-0.178788524,0.310066593
TNS1,0.111783204,0.158130226
TNS3,0.114126934,0.312895302
TNS4,0.162111302,0.128990751
TNXA,0.049457131,0.457884573
TNXB,0.014290605,0.409860402
TOB1,0.09448976,0.322971513
TOB2,-0.062576753,0.632823529
TOE1,0.03895645,0.55209249
TOLLIP,-0.062921812,0.463600444
TOM1,-0.058003216,0.542078431
TOM1L1,0.046516797,0.463013688
TOM1L2,0.006444671,0.943842397
TOMM20,-0.019508301,0.772914539
TOMM22,-0.104245185,0.436580096
TOMM34,-0.078886276,0.105553829
TOMM40,0.03553965,0.645599704
TOMM6,0.059935319,0.334953755
TOMM7,-0.036833003,0.594279689
TOMM70A,-0.043567842,0.619278579
TONSL,0.013336406,0.847692194
TOP1,-0.140709161,0.39490714
TOP2A,-0.059105434,0.490344802
TOP2B,-0.157717995,0.065501295
TOP3A,0.046560787,0.505095819
TOP3B,-0.154060171,0.079902331
TOPBP1,-0.057683901,0.477422124
TOPORS,-0.017245663,0.879590825
TOPORS-AS1,-0.031678119,0.77700037
TOR1A,-0.030433374,0.708110248
TOR1AIP1,-0.212504251,0.118499445
TOR1AIP2,-0.01939705,0.7816404
TOR1B,0.054741676,0.54491158
TOR3A,0.198766812,0.273742508
TOR4A,0.193867456,0.174992231
TOX,0.038969128,0.580395856
TOX3,0.026042573,0.588757677
TOX4,-0.042721321,0.460159083
TP53,0.061938859,0.561937847
TP53AIP1,0.052545973,0.401016648
TP53BP1,-0.152867811,0.084193859
TP53BP2,-0.004205345,0.953312616
TP53I11,0.051909708,0.402172401
TP53I3,0.032436848,0.766681465
TP53TG1,0.024928851,0.848844247
TP53TG3,0.213394394,0.020085831
TP53TG3B,0.213394394,0.020085831
TP53TG3C,0.213394394,0.020085831
TP53TG3D,0.213394394,0.020085831
TP53TG5,0.14745652,0.075120977
TP63,0.054905224,0.356068073
TP73,0.02664925,0.697955605
TP73-AS1,-0.039942145,0.489600444
TPBG,0.133120331,0.274062893
TPCN1,-0.009176108,0.929175731
TPD52,-0.217503129,0.089235664
TPD52L1,0.073056371,0.355860155
TPD52L2,-0.075361574,0.582967074
TPGS2,-0.069021076,0.385810581
TPH1,-0.059915505,0.322876064
TPI1,0.079753992,0.421283759
TPK1,0.018782496,0.796392897
TPM1,-0.087844306,0.496540881
TPM2,-0.056615104,0.62790899
TPM3,0.026001706,0.626627451
TPM4,-0.269652361,0.030042175
TPMT,0.151341818,0.0090936
TPO,0.035563634,0.663388087
TPP1,0.056304146,0.513462819
TPP2,-0.182997806,0.080130226
TPPP,0.004128604,0.962305586
TPPP3,0.223568474,0.102251572
TPR,-0.172007796,0.108025897
TPRA1,-0.034288958,0.668399556
TPRKB,0.057695484,0.650933037
TPSAB1,0.12523471,0.102143544
TPSB2,0.101880148,0.308532001
TPSD1,0.067903154,0.393926748
TPSG1,0.024939694,0.762649649
TPST1,-0.069558816,0.629994081
TPST2,0.091734968,0.439857196
TPT1,0.015616744,0.679669256
TPT1P8,-0.102213698,0.205657418
TPTE,0.028125485,0.651077321
TPX2,-0.058850529,0.539766926
TRA,-0.05268127,0.543043285
TRA@,-0.251034002,0.022233074
TRA2A,0.017530266,0.902370699
TRA2B,-0.119517895,0.270778394
TRABD,-0.115037543,0.179985942
TRAC,-0.164746732,0.265311321
TRADD,-0.057325258,0.472573437
TRAF1,0.001965463,0.986289308
TRAF2,0.026197257,0.774500925
TRAF3,-0.04868281,0.595083241
TRAF3IP1,0.075076256,0.208112468
TRAF3IP2,-0.041662676,0.55018128
TRAF3IP3,-0.173224932,0.302527562
TRAF4,0.030866162,0.726778394
TRAF5,-0.105430469,0.527473918
TRAF6,0.059996428,0.471812061
TRAFD1,0.12450853,0.038012579
TRAIP,0.107020935,0.231971883
TRAJ17,-0.254658344,0.074970403
TRAJ20,-0.024130723,0.718799852
TRAK1,-0.085398532,0.271532371
TRAK2,-0.156104745,0.189779504
TRAM1,-0.165792926,0.11591047
TRAM2,-0.12571289,0.239786903
TRANK1,-0.102080074,0.538219016
TRAP1,-0.083548451,0.309289678
TRAPPC10,-0.163184379,0.293590455
TRAPPC11,-0.038292564,0.634674066
TRAPPC12,0.029807944,0.69400222
TRAPPC13,0.059743563,0.634229375
TRAPPC2,0.028735409,0.257791343
TRAPPC2L,0.010019758,0.925332593
TRAPPC2P1,0.13176499,0.20190751
TRAPPC3,0.159684749,0.05864003
TRAPPC4,0.001551041,0.988058454
TRAPPC6A,0.039881159,0.798793933
TRAPPC8,-0.093674,0.315374769
TRAPPC9,0.069919676,0.245399926
TRAT1,-0.238151903,0.156113947
TRAV10,-0.154600205,0.066560858
TRAV12-2,-0.022538555,0.733872734
TRAV13-1,-0.411163083,0.103254162
TRAV13-2,-0.140173917,0.223755827
TRAV16,-0.05268127,0.543043285
TRAV20,-0.254658344,0.074970403
TRAV21,-0.26952727,0.093921569
TRAV36DV7,-0.024130723,0.718799852
TRAV8-3,-0.027723128,0.781358491
TRAV8-6,-0.115407559,0.268844987
TRAV9-2,-0.265404539,0.139120237
TRBC1,-0.057647011,0.516486866
TRBC2,0.038620419,0.714042915
TRBJ2-7,0.038620419,0.714042915
TRBV19,0.038620419,0.714042915
TRBV21-1,-0.069044661,0.398958195
TRBV5-2,0.066322571,0.404493526
TRDC,0.054391,0.614162042
TRDMT1,-0.151573979,0.101848317
TRDN,0.077966883,0.240310026
TRDV2,-0.254658344,0.074970403
TRDV3,-0.009120213,0.937173511
TREH,-0.104934361,0.07517869
TREM1,0.37053771,0.020469848
TREM2,0.005290473,0.934355901
TREML2,0.10227772,0.327291158
TREX1,0.054665406,0.658320385
TREX2,-0.064501241,0.336065853
TRGC2,-0.03997394,0.724534221
TRGV7,-0.029320428,0.775308916
TRGV9,-0.03997394,0.724534221
TRH,0.136629065,0.091769145
TRHDE,-7.51E-05,0.999436182
TRHR,0.133228636,0.154783574
TRIAP1,0.006736199,0.945085461
TRIB1,0.359865115,0.025845357
TRIB2,-0.215138522,0.132478727
TRIB3,0.017358213,0.902512764
TRIL,0.055434073,0.322428413
TRIM10,0.079194651,0.142101369
TRIM13,-0.082032883,0.549571587
TRIM14,-0.10716314,0.136062893
TRIM15,0.03187118,0.543165372
TRIM16,0.151056125,0.058327784
TRIM17,0.111447332,0.222050314
TRIM2,-0.0104636,0.851810581
TRIM21,0.077242436,0.437203108
TRIM22,0.056182633,0.592918979
TRIM23,-0.089051701,0.384588235
TRIM24,0.037285671,0.656022937
TRIM25,0.06951015,0.390779134
TRIM26,0.000866951,0.989873474
TRIM27,0.022055967,0.825924528
TRIM28,-0.081031146,0.387165372
TRIM29,0.013096215,0.853377728
TRIM3,0.065043138,0.358509064
TRIM31,-0.009660317,0.869215686
TRIM32,0.043913365,0.682577137
TRIM33,0.006465363,0.945059563
TRIM34,-0.02894137,0.749483537
TRIM36,0.181673601,0.10563966
TRIM37,-0.005132066,0.961134295
TRIM38,-0.030601502,0.847248243
TRIM39,0.114471685,0.306853126
TRIM39-RPP21,0.114471685,0.306853126
TRIM44,0.007058297,0.933618202
TRIM45,0.145970529,0.068252312
TRIM46,0.031680252,0.632571217
TRIM48,0.113199474,0.056119127
TRIM49,0.086875213,0.094913799
TRIM49C,0.086875213,0.094913799
TRIM49D1,0.113199474,0.056119127
TRIM49D2P,0.113199474,0.056119127
TRIM5,-0.091143998,0.240072512
TRIM52,-0.188191332,0.083868294
TRIM58,-0.124588683,0.395780984
TRIM6-TRIM34,-0.02894137,0.749483537
TRIM62,0.05511799,0.428019238
TRIM66,-0.165183141,0.145191269
TRIM68,-0.12331038,0.165656678
TRIM8,0.124907867,0.135478357
TRIM9,0.006459536,0.927389567
TRIO,-0.027816465,0.639064743
TRIOBP,0.069606441,0.481886053
TRIP10,0.057312666,0.513686275
TRIP11,-0.055973106,0.462700703
TRIP12,-0.138149615,0.116654088
TRIP13,0.034457179,0.708970033
TRIP4,-0.018328819,0.837927488
TRIP6,-0.041205436,0.728078801
TRIT1,-0.045879954,0.715551609
TRMT1,-0.000238642,0.997118017
TRMT11,-0.115424373,0.295080281
TRMT112,0.062380931,0.436293748
TRMT12,0.081645596,0.352222716
TRMT13,-0.090735465,0.357715871
TRMT1L,-0.057187806,0.722174621
TRMT2A,-0.07001311,0.462062153
TRMT2B,-0.057154113,0.58509434
TRMT44,0.052058681,0.361439142
TRMT5,-0.062744589,0.250370699
TRMT61A,0.026674475,0.664853866
TRMT61B,-0.103221417,0.237485757
TRMU,-0.000293691,0.329368479
TRNAU1AP,0.035800612,0.637926748
TRO,0.025921436,0.612649649
TROAP,0.123001576,0.081239364
TROVE2,-0.119853997,0.176296337
TRPA1,0.139305244,0.06336071
TRPC1,-0.041236442,0.44236182
TRPC2,0.072964085,0.416304846
TRPC3,0.044520455,0.512845727
TRPC4,0.009465023,0.882968553
TRPC4AP,-0.0971768,0.15818498
TRPC5,0.06422836,0.329684055
TRPC6,0.026923716,0.65063855
TRPC7,0.127049388,0.075767666
TRPM1,-0.003785231,0.954719941
TRPM2,-0.008576474,0.921295597
TRPM3,0.072980684,0.187684795
TRPM4,0.039354388,0.606250092
TRPM6,0.009213772,0.917647799
TRPM8,-0.00155378,0.971991861
TRPS1,-0.019478053,0.880607473
TRPV1,-0.017468051,0.754206437
TRPV2,-0.216053347,0.029846837
TRPV4,0.133256967,0.078108028
TRPV5,0.122249711,0.071672216
TRPV6,0.18436419,0.010770995
TRRAP,-0.140024979,0.223517573
TSC1,0.010733306,0.950132445
TSC2,-0.064510563,0.457960044
TSC22D1,0.085580235,0.405240844
TSC22D2,-0.038655142,0.497173511
TSC22D3,-0.505433884,0.007029967
TSC22D4,0.026323387,0.710825009
TSEN2,-0.089926425,0.428556419
TSEN34,-0.018054653,0.854295967
TSFM,-0.009351622,0.866338883
TSG101,0.067712824,0.30808731
TSGA10,0.011683446,0.866839068
TSHB,0.009311167,0.871200148
TSHR,0.00433619,0.942574177
TSHZ2,-0.127628762,0.105536811
TSKS,0.092658308,0.159523492
TSKU,0.088059777,0.127475398
TSN,-0.108900508,0.114295967
TSNAX,0.021485512,0.85172697
TSNAX-DISC1,0.019680679,0.799573807
TSNAXIP1,0.029787491,0.658798372
TSPAN1,0.070574076,0.29973067
TSPAN12,0.00661029,0.886668147
TSPAN13,-0.043112013,0.761120977
TSPAN14,0.044465288,0.703470958
TSPAN15,0.080411823,0.333687014
TSPAN2,-0.070362066,0.248397336
TSPAN3,-0.113958415,0.154955235
TSPAN31,-0.041492833,0.683394007
TSPAN32,-0.105614733,0.265613762
TSPAN4,-0.07244536,0.551889752
TSPAN5,-0.172973702,0.143696633
TSPAN6,0.027782474,0.597388087
TSPAN7,0.086400968,0.081246023
TSPAN8,0.248033919,0.210833888
TSPAN9,-0.006839771,0.942624491
TSPO,0.038772101,0.73100111
TSPO2,0.011448432,0.894196818
TSPY1,-0.015623962,0.85882242
TSPY10,-0.005254989,0.940226415
TSPY13P,0.005404618,0.925860895
TSPY3,-0.005254989,0.940226415
TSPY4,-0.005254989,0.940226415
TSPY8,-0.005254989,0.940226415
TSPYL1,0.095107871,0.190611173
TSPYL2,0.004291965,0.970254532
TSPYL4,-0.082840173,0.293465779
TSPYL5,0.091047347,0.376842027
TSR1,-0.079705727,0.389189789
TSR2,0.052465912,0.359983722
TSR3,-0.008398593,0.922554939
TSSC1,-0.030033041,0.806028857
TSSC4,-0.093465833,0.43472512
TSSK1B,0.003158797,0.965738069
TSSK2,0.050681927,0.470260451
TST,0.107917679,0.37536367
TSTA3,-0.086364659,0.386958195
TSTD2,-0.00181062,0.988370699
TTBK2,-0.069867861,0.676602294
TTC1,0.03096564,0.694759156
TTC12,0.049951127,0.603585646
TTC13,-0.099033807,0.446766556
TTC17,0.04096342,0.618230855
TTC18,0.223497049,0.014904181
TTC19,-0.091000617,0.342045135
TTC21B,-0.015869925,0.856937477
TTC22,-0.015698374,0.786698483
TTC23,0.056340646,0.536474288
TTC26,-0.020814738,0.769322235
TTC27,-0.080195238,0.252354421
TTC28,0.030638732,0.589337033
TTC3,-0.321441294,0.020660007
TTC30A,0.016209171,0.764980392
TTC31,-0.003484021,0.966836848
TTC33,-0.002107356,0.987553089
TTC37,-0.084317461,0.456888642
TTC38,0.118296337,0.084623011
TTC39A,0.024311663,0.729743248
TTC3P1,-0.321441294,0.020660007
TTC4,0.033216379,0.608066963
TTC40,0.0457248,0.617228265
TTC9,-0.098037038,0.219194229
TTF1,-0.154222412,0.338896041
TTF2,-0.073336199,0.485014428
TTI1,-0.000188949,0.998442471
TTI2,0.094578307,0.417608583
TTK,0.093332036,0.206940437
TTLL1,-0.086582741,0.417573067
TTLL12,0.020575533,0.853005549
TTLL3,0.001382754,0.989662597
TTLL4,0.042376409,0.574608953
TTLL5,0.076732664,0.236643729
TTLL7,0.083081768,0.326948576
TTN,-0.236934768,0.092849427
TTPA,0.054110905,0.457780244
TTPAL,-0.130487049,0.144314465
TTR,0.015587079,0.901698853
TTTY1,0.111452208,0.208583796
TTTY14,0.071751299,0.326315205
TTTY15,-0.081236935,0.377876434
TTTY1B,0.111452208,0.208583796
TTTY2,-0.049561292,0.457858676
TTTY2B,-0.049561292,0.457858676
TTTY9A,0.058629039,0.317694414
TTTY9B,0.058629039,0.317694414
TTYH1,-0.000339004,0.996325564
TUB,0.049475398,0.538803552
TUBA1A,0.19205932,0.059390307
TUBA1B,0.05758059,0.309027007
TUBA1C,0.06300874,0.299669256
TUBA3C,0.041253549,0.564318905
TUBA3D,0.041253549,0.564318905
TUBA4A,-0.147724643,0.12018276
TUBA4B,-0.015300387,0.835352571
TUBA8,0.039590227,0.628193859
TUBAL3,0.073762215,0.37708768
TUBB,0.155268933,0.094265631
TUBB1,-0.416577095,0.062410655
TUBB2A,0.248541497,0.230459119
TUBB2B,-0.021822235,0.649146874
TUBB3,0.190265881,0.022267851
TUBB4A,0.065110479,0.487140954
TUBB4B,0.237709464,0.006210137
TUBB4BP7,0.031416187,0.69536811
TUBB6,0.020004387,0.841425083
TUBB7P,0.079693413,0.159302257
TUBB8P2,0.142461582,0.122474288
TUBBP5,0.03329409,0.644913799
TUBD1,-0.093125995,0.417101739
TUBG1,0.083442828,0.44445431
TUBG2,-0.023958379,0.800721421
TUBGCP2,-0.065265307,0.274123566
TUBGCP3,-0.036366404,0.641033666
TUBGCP4,-0.205026714,0.082539401
TUBGCP5,-0.156942427,0.139557529
TUFM,-0.059320601,0.581109138
TUFT1,-0.075599475,0.433577506
TUG1,-0.209349222,0.224338143
TULP1,0.036125951,0.6392771
TULP2,0.126044493,0.052495745
TULP3,-0.007799137,0.89217906
TULP4,-0.096431529,0.422373659
TUSC2,-0.015134342,0.877264521
TUSC3,0.021533587,0.682079171
TUT1,0.032483931,0.660851646
TVP23B,0.009266455,0.956511284
TWF1,0.026729784,0.721075102
TWF2,-0.030635369,0.795982242
TWIST1,0.204211359,0.201420644
TWISTNB,0.046318644,0.456136885
TWSG1,0.044383313,0.510922679
TXK,-0.298104251,0.025845357
TXLNA,-0.119742576,0.322230115
TXLNG,-0.151017002,0.128649649
TXLNGY,-0.062535899,0.849169811
TXN,0.044273508,0.720428413
TXN2,0.036829017,0.609742508
TXNDC15,0.026342118,0.762648169
TXNDC5,-0.088346408,0.538944876
TXNDC9,-0.085485734,0.432412135
TXNIP,-0.451715634,0.008718461
TXNL1,-0.020810508,0.713155013
TXNL4A,0.114697928,0.130435072
TXNL4B,0.009103514,0.912238994
TXNRD1,0.069980952,0.281123936
TXNRD2,0.04569019,0.578674066
TXNRD3,0.078431369,0.25572845
TXNRD3NB,0.078431369,0.25572845
TYK2,0.025741665,0.80799778
TYMP,-0.088126978,0.419916389
TYMS,0.026764515,0.758265631
TYR,0.120575911,0.163524972
TYRO3,0.011684889,0.833981502
TYROBP,0.132407117,0.150109508
TYRP1,0.015866371,0.789344432
TYW1,-0.074178728,0.511487976
U2AF1,0.023589172,0.735281539
U2AF2,0.001379172,0.978901221
U2SURP,-0.139872699,0.205672956
U47924.30,-0.081997178,0.334529042
U50535,-0.178261885,0.580958935
UAP1,-0.079899766,0.357943026
UAP1L1,0.046873982,0.598435072
UBA1,0.031606942,0.752267851
UBA2,-0.00289347,0.981606363
UBA3,0.060172717,0.597559748
UBA5,-0.043247446,0.63027229
UBA52,0.017528145,0.72854532
UBA6,0.013047825,0.891431743
UBA7,-0.090129051,0.312677026
UBAC1,0.039768084,0.695794303
UBAP1,0.067957577,0.432486866
UBAP2,0.0568453,0.467031447
UBAP2L,-0.024177081,0.690799852
UBASH3A,-0.048209142,0.630409915
UBB,0.040918427,0.449328154
UBBP1,0.202749396,0.040662967
UBBP2,0.071936591,0.203843877
UBBP4,0.202749396,0.040662967
UBC,-0.076321753,0.266928598
UBD,0.021545399,0.802526082
UBE2A,0.047026149,0.506783574
UBE2B,-0.09780901,0.27463559
UBE2C,0.148143045,0.139524232
UBE2D1,0.043891255,0.636966334
UBE2D2,-0.016177496,0.841942286
UBE2D3,-0.066377807,0.379247503
UBE2D4,0.023497758,0.763645579
UBE2E1,0.014313819,0.872229375
UBE2E3,-0.022480509,0.70790825
UBE2G1,0.043689211,0.694603774
UBE2G2,-0.051266594,0.555967444
UBE2H,-0.044603472,0.570889382
UBE2I,0.018535192,0.8205468
UBE2J1,-0.106903336,0.377024787
UBE2K,0.008887656,0.897578986
UBE2L3,-0.082766138,0.253396226
UBE2L6,0.107322438,0.181958565
UBE2M,-0.160771194,0.095097299
UBE2N,0.020543769,0.771016648
UBE2NL,0.037162509,0.576628931
UBE2O,-0.175971393,0.07090862
UBE2Q1,-0.068951659,0.393695154
UBE2S,0.006666982,0.962217536
UBE2V1,0.070390858,0.382514243
UBE2V1P9,-0.051268233,0.523121717
UBE2V2,0.00279083,0.48309175
UBE2V2P3,0.107944138,0.119961524
UBE2W,-0.062925625,0.713039586
UBE2Z,0.063463766,0.390953015
UBE3A,-0.018306894,0.81008731
UBE3B,0.00153518,0.979417684
UBE3C,-0.031748814,0.75245579
UBE4A,-0.07434874,0.420550499
UBE4B,-0.090582161,0.312508324
UBFD1,0.045187397,0.623283019
UBIAD1,0.056963622,0.528481687
UBL3,-0.137040245,0.118423973
UBL4A,-0.031854668,0.684006659
UBL5,0.048249861,0.622556419
UBN1,-0.14868852,0.376415094
UBOX5,0.008826989,0.880822789
UBP1,-0.020008565,0.805592305
UBQLN2,0.01467728,0.869237884
UBQLN3,0.011635515,0.860750277
UBQLN4,0.106502788,0.403255642
UBR2,-0.003739286,0.964500925
UBR4,-0.012082328,0.862137625
UBR5,-0.182796513,0.036495006
UBR7,-0.051383861,0.457521273
UBTD1,0.060831056,0.542593415
UBTF,-0.107242852,0.079948206
UBXN1,-0.002940888,0.969771365
UBXN2B,0.01251413,0.835197188
UBXN4,-0.141892437,0.231021088
UBXN6,-0.175234991,0.138621532
UBXN7,-0.152886781,0.355480577
UBXN8,-0.014170427,0.889710692
UCHL1,0.086808118,0.316005179
UCHL3,0.077548112,0.498010359
UCHL5,-0.150104545,0.117875694
UCK2,0.106545289,0.327882353
UCKL1,-0.024568718,0.781709212
UCN,-0.055679433,0.520605253
UCP1,0.167922707,0.030943396
UCP2,-0.045757141,0.646869404
UCP3,0.00098994,0.98663411
UEVLD,-7.39E-05,0.999405845
UFC1,0.009735996,0.914950795
UFD1L,0.005472438,0.943046245
UFL1,-0.133744165,0.335253422
UFM1,-0.047150718,0.656927118
UFSP2,-0.084694695,0.43763374
UGCG,-0.306290025,0.102804292
UGDH,0.069221473,0.450887162
UGGT1,-0.145429564,0.17672586
UGGT2,-0.025737325,0.709419164
UGP2,-0.122055473,0.200406955
UGT1A1,0.024815434,0.520886669
UGT1A10,0.05226795,0.484566038
UGT1A3,0.018317237,0.457133925
UGT1A4,0.05226795,0.484566038
UGT1A5,0.018317237,0.457133925
UGT1A6,0.05226795,0.484566038
UGT1A7,0.066724071,0.320739919
UGT1A8,0.024815434,0.520886669
UGT1A9,0.024815434,0.520886669
UGT2A1,-0.002325517,0.964319645
UGT2A2,-0.002325517,0.964319645
UGT2A3,0.075423273,0.222739919
UGT2B15,0.026116877,0.647298557
UGT2B17,-0.085080392,0.150153163
UGT2B28,0.207085967,0.040472068
UGT2B4,0.020094421,0.659838698
UGT8,0.126799963,0.101116537
UHRF1BP1L,-0.023472664,0.760557899
UIMC1,-0.087816999,0.322113947
ULBP1,0.133790948,0.05845727
ULBP2,0.096802883,0.178396596
ULK1,-0.076100963,0.516503885
ULK2,-0.030860341,0.640955975
ULK4,-0.005767296,0.92072882
UMOD,0.123929734,0.054600074
UMPS,-0.06618719,0.341768405
UNC119,0.105845876,0.20190899
UNC119B,-0.127009752,0.151379208
UNC13A,-0.034309295,0.669297817
UNC13B,0.078265492,0.42427229
UNC45A,-0.01742492,0.786807251
UNC50,0.023860781,0.765049945
UNC5B,0.124933458,0.097861635
UNC5C,-0.029019494,0.712120607
UNC93A,0.158469009,0.022316685
UNC93B1,0.091107197,0.228162782
UNG,0.048818089,0.590259711
UNKL,-0.009111374,0.922376619
UPB1,0.036995662,0.600923418
UPF1,-0.084766719,0.377721791
UPF2,-0.108234449,0.257841657
UPF3A,-0.119607161,0.18972623
UPF3B,-0.10924311,0.360145764
UPK1A,0.190872554,0.005172031
UPK1B,0.088025569,0.138167962
UPK2,0.163252657,0.065567148
UPK3A,0.18776127,0.150262671
UPK3B,0.23762073,0.003540511
UPK3BL,0.026030282,0.777594895
UPP1,-0.075200112,0.389980762
UQCC1,0.00641823,0.938354421
UQCR10,0.042826138,0.547848317
UQCR11,0.00410333,0.968241213
UQCRB,-0.030808657,0.809851276
UQCRC1,-0.064538779,0.604858306
UQCRC2,-0.072909342,0.389197188
UQCRFS1,-0.013059824,0.861516093
UQCRH,-0.00309134,0.9652697
UQCRHL,-0.00309134,0.9652697
UQCRQ,0.039095874,0.722099889
URB1,-0.017167563,0.755646319
URB2,-0.148452544,0.140208657
URGCP,-0.017115573,0.810376619
URI1,-0.170436474,0.036082131
URM1,0.074393316,0.457574547
UROD,-0.052176636,0.525866815
UROS,-0.098046004,0.408106548
USB1,0.167301164,0.092751017
USE1,0.015474306,0.884760636
USF2,0.005043873,0.94390751
USH1C,0.064435461,0.348374399
USH2A,-0.001264155,0.983428783
USO1,-0.170166555,0.108284129
USP1,-0.194559498,0.108388457
USP10,-0.146032677,0.253603404
USP11,-0.131701116,0.113984462
USP12,0.017596737,0.81273178
USP13,-0.188701757,0.121573807
USP14,-0.107672195,0.341943026
USP15,-0.050792673,0.566119127
USP16,-0.025449804,0.811283019
USP18,-0.004973808,0.956500185
USP19,-0.034736628,0.664611173
